code,market,issue,issue_short,industry,unit,info,topix100,tracking
8729-T,東証1部,ソニーフィナンシャルホールディングス,ソニーＦＨ,保険業,100,貸借銘柄,,
8732-T,東証1部,マネーパートナーズグループ,マネパＧ,証券商品先物,100,貸借銘柄,,
8742-T,東証1部,小林洋行,小林洋行,証券商品先物,100,貸借銘柄,,
8750-T,東証1部,第一生命保険,第一生命,保険業,100,貸借銘柄/TOPIX100,1,
8766-T,東証1部,東京海上ホールディングス,東京海上,保険業,100,貸借銘柄/TOPIX100,1,
8771-T,東証1部,イー・ギャランティ,Ｅギャランティ,その他金融業,100,制度信用銘柄,,
8772-T,東証1部,アサックス,アサックス,その他金融業,100,制度信用銘柄,,
8793-T,東証1部,NECキャピタルソリューション,ＮＥＣキャピ,その他金融業,100,貸借銘柄,,
8795-T,東証1部,T&Dホールディングス,Ｔ＆ＤＨＤ,保険業,100,貸借銘柄/TOPIX100,1,
8801-T,東証1部,三井不動産,三井不,不動産業,1000,貸借銘柄/TOPIX100,1,
8802-T,東証1部,三菱地所,三菱地所,不動産業,1000,貸借銘柄/TOPIX100,1,
8803-T,東証1部,平和不動産,平和不,不動産業,100,貸借銘柄,,
8804-T,東証1部,東京建物,東建物,不動産業,1000,貸借銘柄,,
8806-T,東証1部,ダイビル,ダイビル,不動産業,100,貸借銘柄,,
8818-T,東証1部,京阪神ビルディング,京阪神ビ,不動産業,100,貸借銘柄,,
8830-T,東証1部,住友不動産,住友不,不動産業,1000,貸借銘柄/TOPIX100,1,
8835-T,東証1部,太平洋興発,太平洋発,卸売業,1000,貸借銘柄,,
8840-T,東証1部,大京,大京,不動産業,1000,貸借銘柄,,
8841-T,東証1部,テーオーシー,テーオーシー,不動産業,100,貸借銘柄,,
8842-T,東証1部,東京楽天地,楽天地,不動産業,1000,制度信用銘柄,,
8848-T,東証1部,レオパレス21,レオパレス２１,不動産業,100,制度信用銘柄,,
8850-T,東証1部,スターツコーポレーション,スターツ,不動産業,100,制度信用銘柄,,
8860-T,東証1部,フジ住宅,フジ住宅,不動産業,100,貸借銘柄,,
8864-T,東証1部,空港施設,空港施設,不動産業,100,制度信用銘柄,,
8869-T,東証1部,明和地所,明和地所,不動産業,100,貸借銘柄,,
8870-T,東証1部,住友不動産販売,住友販売,不動産業,100,貸借銘柄,,
8871-T,東証1部,ゴールドクレスト,ゴールドクレ,不動産業,100,貸借銘柄,,
8876-T,東証1部,リロ・ホールディング,リロＨＬＤ,サービス業,100,貸借銘柄,,
8877-T,東証1部,日本エスリード,エスリード,不動産業,100,貸借銘柄,,
8881-T,東証1部,日神不動産,日神不,不動産業,100,貸借銘柄,,
8897-T,東証1部,タカラレーベン,タカラレーベン,不動産業,100,貸借銘柄,,
8904-T,東証1部,サンヨーハウジング名古屋,サンヨーナゴヤ,不動産業,100,貸借銘柄,,
8905-T,東証1部,イオンモール,イオンモール,不動産業,100,貸借銘柄,,
8917-T,東証1部,ファースト住建,ファースト住建,不動産業,100,貸借銘柄,,
8918-T,東証1部,ランド,ランド,不動産業,100,制度信用銘柄,,
8920-T,東証1部,東祥,東祥,サービス業,100,貸借銘柄,,
8923-T,東証1部,トーセイ,トーセイ,不動産業,100,貸借銘柄,,
8928-T,東証1部,穴吹興産,穴吹興産,不動産業,1000,貸借銘柄,,
8933-T,東証1部,エヌ・ティ・ティ都市開発,ＮＴＴ都市,不動産業,100,貸借銘柄,,
8934-T,東証1部,サンフロンティア不動産,サンフロンティア,不動産業,100,貸借銘柄,,
8935-T,東証1部,エフ・ジェー・ネクスト,ＦＪネクスト,不動産業,100,貸借銘柄,,
8944-T,東証1部,ランドビジネス,ランビジネス,不動産業,100,制度信用銘柄,,
8999-T,東証1部,グランディハウス,グランディ,不動産業,100,制度信用銘柄,,
9001-T,東証1部,東武鉄道,東武,陸運業,1000,貸借銘柄,,
9003-T,東証1部,相鉄ホールディングス,相鉄ＨＤ,陸運業,1000,貸借銘柄,,
9005-T,東証1部,東京急行電鉄,東急,陸運業,1000,貸借銘柄,,
9006-T,東証1部,京浜急行電鉄,京急,陸運業,1000,貸借銘柄,,
9007-T,東証1部,小田急電鉄,小田急,陸運業,1000,貸借銘柄,,
9008-T,東証1部,京王電鉄,京王,陸運業,1000,貸借銘柄,,
9009-T,東証1部,京成電鉄,京成,陸運業,1000,貸借銘柄,,
9010-T,東証1部,富士急行,富士急,陸運業,1000,貸借銘柄,,
9014-T,東証1部,新京成電鉄,新京成,陸運業,1000,貸借銘柄,,
9020-T,東証1部,東日本旅客鉄道,ＪＲ東,陸運業,100,貸借銘柄/TOPIX100,1,
9021-T,東証1部,西日本旅客鉄道,ＪＲ西,陸運業,100,貸借銘柄/TOPIX100,1,
9022-T,東証1部,東海旅客鉄道,ＪＲ東海,陸運業,100,貸借銘柄/TOPIX100,1,
9024-T,東証1部,西武ホールディングス,西武ホールディングス,陸運業,100,貸借銘柄,,
9025-T,東証1部,鴻池運輸,鴻池運輸,陸運業,100,貸借銘柄,,
9031-T,東証1部,西日本鉄道,西鉄,陸運業,1000,貸借銘柄,,
9037-T,東証1部,ハマキョウレックス,ハマキョウ,陸運業,100,制度信用銘柄,,
9039-T,東証1部,サカイ引越センター,サカイ引越,陸運業,100,貸借銘柄,,
9041-T,東証1部,近鉄グループホールディングス,近鉄ＧＨＤ,陸運業,1000,貸借銘柄,,
9042-T,東証1部,阪急阪神ホールディングス,阪急阪神,陸運業,1000,貸借銘柄,,
9044-T,東証1部,南海電気鉄道,南海電鉄,陸運業,1000,貸借銘柄,,
9045-T,東証1部,京阪電気鉄道,京阪電鉄,陸運業,1000,貸借銘柄,,
9046-T,東証1部,神戸電鉄,神戸電鉄,陸運業,1000,貸借銘柄,,
9047-T,東証1部,名糖運輸,名糖運輸,陸運業,100,貸借銘柄,,
9048-T,東証1部,名古屋鉄道,名鉄,陸運業,1000,貸借銘柄,,
9052-T,東証1部,山陽電気鉄道,山陽電鉄,陸運業,1000,貸借銘柄,,
9058-T,東証1部,トランコム,トランコム,倉庫運輸関連,100,貸借銘柄,,
9062-T,東証1部,日本通運,日通,陸運業,1000,貸借銘柄,,
9064-T,東証1部,ヤマトホールディングス,ヤマトＨＤ,陸運業,100,貸借銘柄/TOPIX100,1,
9065-T,東証1部,山九,山九,陸運業,1000,貸借銘柄,,
9066-T,東証1部,日新,日新,倉庫運輸関連,1000,貸借銘柄,,
9067-T,東証1部,丸運,丸運,陸運業,100,制度信用銘柄,,
9068-T,東証1部,丸全昭和運輸,丸全運,陸運業,1000,貸借銘柄,,
9069-T,東証1部,センコー,センコー,陸運業,1000,貸借銘柄,,
9070-T,東証1部,トナミホールディングス,トナミＨＤ,陸運業,1000,貸借銘柄,,
9072-T,東証1部,日本梱包運輸倉庫,日梱運,陸運業,100,貸借銘柄,,
9074-T,東証1部,日本石油輸送,日石輸,陸運業,1000,貸借銘柄,,
9075-T,東証1部,福山通運,福山運,陸運業,1000,貸借銘柄,,
9076-T,東証1部,セイノーホールディングス,セイノーＨＤ,陸運業,100,貸借銘柄,,
9081-T,東証1部,神奈川中央交通,神奈中交,陸運業,1000,貸借銘柄,,
9086-T,東証1部,日立物流,日立物流,陸運業,100,貸借銘柄,,
9090-T,東証1部,丸和運輸機関,丸和運輸機関,陸運業,100,制度信用銘柄,,
9101-T,東証1部,日本郵船,郵船,海運業,1000,貸借銘柄,,
9104-T,東証1部,商船三井,商船三井,海運業,1000,貸借銘柄,,
9107-T,東証1部,川崎汽船,川崎船,海運業,1000,貸借銘柄,,
9110-T,東証1部,NSユナイテッド海運,ユナイテド海,海運業,1000,貸借銘柄,,
9115-T,東証1部,明治海運,明治海,海運業,100,制度信用銘柄,,
9119-T,東証1部,飯野海運,飯野海,海運業,100,貸借銘柄,,
9130-T,東証1部,共栄タンカー,共栄タンカー,海運業,1000,貸借銘柄,,
9132-T,東証1部,第一中央汽船,第一船,海運業,1000,貸借銘柄,,
9201-T,東証1部,日本航空,ＪＡＬ,空運業,100,貸借銘柄,,
9202-T,東証1部,ANAホールディングス,ＡＮＡ,空運業,1000,貸借銘柄/TOPIX100,1,
9232-T,東証1部,パスコ,パスコ,空運業,1000,貸借銘柄,,
9301-T,東証1部,三菱倉庫,三菱倉,倉庫運輸関連,1000,貸借銘柄,,
9302-T,東証1部,三井倉庫ホールディングス,三井倉ＨＤ,倉庫運輸関連,1000,貸借銘柄,,
9303-T,東証1部,住友倉庫,住友倉,倉庫運輸関連,1000,貸借銘柄,,
9304-T,東証1部,澁澤倉庫,渋沢倉,倉庫運輸関連,1000,貸借銘柄,,
9305-T,東証1部,ヤマタネ,ヤマタネ,卸売業,1000,貸借銘柄,,
9306-T,東証1部,東陽倉庫,東陽倉,倉庫運輸関連,1000,貸借銘柄,,
9308-T,東証1部,乾汽船,乾汽船,倉庫運輸関連,100,貸借銘柄,,
9310-T,東証1部,日本トランスシティ,トランスシティ,倉庫運輸関連,1000,貸借銘柄,,
9312-T,東証1部,ケイヒン,ケイヒン,倉庫運輸関連,1000,貸借銘柄,,
9319-T,東証1部,中央倉庫,中央倉庫,倉庫運輸関連,100,貸借銘柄,,
9324-T,東証1部,安田倉庫,安田倉,倉庫運輸関連,100,制度信用銘柄,,
9351-T,東証1部,東洋埠頭,洋埠頭,倉庫運輸関連,1000,貸借銘柄,,
9358-T,東証1部,宇徳,宇徳,倉庫運輸関連,100,制度信用銘柄,,
9364-T,東証1部,上組,上組,倉庫運輸関連,1000,貸借銘柄,,
9366-T,東証1部,サンリツ,サンリツ,倉庫運輸関連,100,貸借銘柄,,
9368-T,東証1部,キムラユニティー,キムラユニティー,倉庫運輸関連,100,貸借銘柄,,
9369-T,東証1部,キユーソー流通システム,キユソ流通,倉庫運輸関連,100,貸借銘柄,,
9370-T,東証1部,郵船ロジスティクス,郵船ロジ,倉庫運輸関連,100,貸借銘柄,,
9375-T,東証1部,近鉄エクスプレス,近鉄エクス,倉庫運輸関連,100,貸借銘柄,,
9380-T,東証1部,東海運,東海運,倉庫運輸関連,100,貸借銘柄,,
9381-T,東証1部,エーアイテイー,エーアイテイー,倉庫運輸関連,100,制度信用銘柄,,
9384-T,東証1部,内外トランスライン,内外トランスライン,倉庫運輸関連,100,貸借銘柄,,
9401-T,東証1部,東京放送ホールディングス,ＴＢＳＨＤ,情報・通信業,100,貸借銘柄,,
9404-T,東証1部,日本テレビホールディングス,日テレＨＤ,情報・通信業,100,貸借銘柄,,
9405-T,東証1部,朝日放送,朝日放送,情報・通信業,100,貸借銘柄,,
9409-T,東証1部,テレビ朝日ホールディングス,テレビ朝日ＨＤ,情報・通信業,100,貸借銘柄,,
9412-T,東証1部,スカパーJSATホールディングス,スカパーＪ,情報・通信業,100,貸借銘柄,,
9413-T,東証1部,テレビ東京ホールディングス,テレ東ＨＤ,情報・通信業,100,貸借銘柄,,
9414-T,東証1部,日本BS放送,ＢＳ１１,情報・通信業,100,貸借銘柄,,
9422-T,東証1部,コネクシオ,コネクシオ,情報・通信業,100,制度信用銘柄,,
9424-T,東証1部,日本通信,日本通信,情報・通信業,100,制度信用銘柄,,
9428-T,東証1部,クロップス,クロップス,情報・通信業,100,制度信用銘柄,,
9432-T,東証1部,日本電信電話,ＮＴＴ,情報・通信業,100,貸借銘柄/TOPIX100,1,
9433-T,東証1部,KDDI,ＫＤＤＩ,情報・通信業,100,貸借銘柄/TOPIX100,1,
9435-T,東証1部,光通信,光通信,情報・通信業,100,貸借銘柄,,
9437-T,東証1部,NTTドコモ,ＮＴＴドコモ,情報・通信業,100,貸借銘柄/TOPIX100,1,
9438-T,東証1部,エムティーアイ,エムティーアイ,情報・通信業,100,貸借銘柄,,
9449-T,東証1部,GMOインターネット,ＧＭＯ,情報・通信業,100,貸借銘柄,,
9468-T,東証1部,KADOKAWA・DWANGO,カドカワ・ドワンゴ,情報・通信業,100,貸借銘柄,,
9470-T,東証1部,学研ホールディングス,学研ＨＤ,情報・通信業,1000,貸借銘柄,,
9474-T,東証1部,ゼンリン,ゼンリン,情報・通信業,100,貸借銘柄,,
9475-T,東証1部,昭文社,昭文社,情報・通信業,100,貸借銘柄,,
9479-T,東証1部,インプレスホールディングス,インプレス,情報・通信業,100,貸借銘柄,,
9501-T,東証1部,東京電力,東電力,電気・ガス業,100,貸借銘柄,,
9502-T,東証1部,中部電力,中部電力,電気・ガス業,100,貸借銘柄/TOPIX100,1,
9503-T,東証1部,関西電力,関西電力,電気・ガス業,100,貸借銘柄/TOPIX100,1,
9504-T,東証1部,中国電力,中国電力,電気・ガス業,100,貸借銘柄,,
9505-T,東証1部,北陸電力,北陸電力,電気・ガス業,100,貸借銘柄,,
9506-T,東証1部,東北電力,東北電力,電気・ガス業,100,貸借銘柄,,
9507-T,東証1部,四国電力,四国電力,電気・ガス業,100,貸借銘柄,,
9508-T,東証1部,九州電力,九州電力,電気・ガス業,100,貸借銘柄,,
9509-T,東証1部,北海道電力,北海電力,電気・ガス業,100,貸借銘柄,,
9511-T,東証1部,沖縄電力,沖縄電力,電気・ガス業,100,貸借銘柄,,
9513-T,東証1部,電源開発,Ｊパワー,電気・ガス業,100,貸借銘柄,,
9531-T,東証1部,東京瓦斯,東瓦斯,電気・ガス業,1000,貸借銘柄/TOPIX100,1,
9532-T,東証1部,大阪瓦斯,大瓦斯,電気・ガス業,1000,貸借銘柄/TOPIX100,1,
9533-T,東証1部,東邦瓦斯,東邦瓦斯,電気・ガス業,1000,貸借銘柄,,
9534-T,東証1部,北海道瓦斯,北海瓦斯,電気・ガス業,1000,貸借銘柄,,
9535-T,東証1部,広島ガス,広島ガス,電気・ガス業,100,貸借銘柄,,
9536-T,東証1部,西部瓦斯,西部瓦斯,電気・ガス業,1000,貸借銘柄,,
9543-T,東証1部,静岡ガス,静岡ガス,電気・ガス業,100,貸借銘柄,,
9551-T,東証1部,メタウォーター,メタウォーター,電気・ガス業,100,制度信用銘柄,,
9600-T,東証1部,アイネット,アイネット,情報・通信業,100,貸借銘柄,,
9601-T,東証1部,松竹,松竹,情報・通信業,1000,貸借銘柄,,
9602-T,東証1部,東宝,東宝,情報・通信業,100,貸借銘柄,,
9603-T,東証1部,エイチ・アイ・エス,Ｈ．Ｉ．Ｓ．,サービス業,100,貸借銘柄,,
9605-T,東証1部,東映,東映,情報・通信業,1000,貸借銘柄,,
9607-T,東証1部,AOI Pro.,ＡＯＩ　Ｐｒｏ．,情報・通信業,100,貸借銘柄,,
9613-T,東証1部,エヌ・ティ・ティ・データ,ＮＴＴデータ,情報・通信業,100,貸借銘柄,,
9616-T,東証1部,共立メンテナンス,共立メンテ,サービス業,100,貸借銘柄,,
9619-T,東証1部,イチネンホールディングス,イチネンＨＤ,サービス業,100,貸借銘柄,,
9621-T,東証1部,建設技術研究所,建設技研,サービス業,100,貸借銘柄,,
9622-T,東証1部,スペース,スペース,サービス業,100,貸借銘柄,,
9627-T,東証1部,アインファーマシーズ,アインファーマ,小売業,100,貸借銘柄,,
9628-T,東証1部,燦ホールディングス,燦ＨＤ,サービス業,100,貸借銘柄,,
9629-T,東証1部,ピー・シー・エー,ピーシーエー,情報・通信業,100,制度信用銘柄,,
9632-T,東証1部,スバル興業,スバル興,サービス業,1000,制度信用銘柄,,
9633-T,東証1部,東京テアトル,テアトル,サービス業,1000,貸借銘柄,,
9671-T,東証1部,よみうりランド,よみランド,サービス業,1000,貸借銘柄,,
9672-T,東証1部,東京都競馬,都競馬,サービス業,1000,貸借銘柄,,
9675-T,東証1部,常磐興産,常磐興,サービス業,1000,貸借銘柄,,
9678-T,東証1部,カナモト,カナモト,サービス業,100,貸借銘柄,,
9681-T,東証1部,東京ドーム,東京ドーム,サービス業,1000,貸借銘柄,,
9682-T,東証1部,DTS,ＤＴＳ,情報・通信業,100,貸借銘柄,,
9684-T,東証1部,スクウェア・エニックス・ホールディングス,スクエニＨＤ,情報・通信業,100,貸借銘柄,,
9692-T,東証1部,シーイーシー,シーイーシー,情報・通信業,100,貸借銘柄,,
9697-T,東証1部,カプコン,カプコン,情報・通信業,100,貸借銘柄,,
9699-T,東証1部,西尾レントオール,西尾レントオール,サービス業,100,貸借銘柄,,
9702-T,東証1部,アイ・エス・ビー,アイエスビー,情報・通信業,100,貸借銘柄,,
9704-T,東証1部,アゴーラ・ホスピタリティー・グループ,アゴーラＨＧ,サービス業,1000,制度信用銘柄,,
9706-T,東証1部,日本空港ビルデング,日空ビル,不動産業,100,貸借銘柄,,
9715-T,東証1部,トランス・コスモス,トランスコスモス,サービス業,100,貸借銘柄,,
9716-T,東証1部,乃村工藝社,乃村工芸,サービス業,100,貸借銘柄,,
9717-T,東証1部,ジャステック,ジャステック,情報・通信業,100,貸借銘柄,,
9719-T,東証1部,SCSK,ＳＣＳＫ,情報・通信業,100,貸借銘柄,,
9722-T,東証1部,藤田観光,藤田観,サービス業,1000,貸借銘柄,,
9726-T,東証1部,KNT-CTホールディングス,ＫＮＴＣＴ,サービス業,1000,貸借銘柄,,
9728-T,東証1部,日本管財,日本管財,サービス業,100,貸借銘柄,,
9729-T,東証1部,トーカイ,トーカイ,サービス業,100,貸借銘柄,,
9731-T,東証1部,白洋舎,白洋舎,サービス業,1000,制度信用銘柄,,
9735-T,東証1部,セコム,セコム,サービス業,100,貸借銘柄/TOPIX100,1,
9739-T,東証1部,日本システムウエア,ＮＳＷ,情報・通信業,100,制度信用銘柄,,
9740-T,東証1部,セントラル警備保障,ＣＳＰ,サービス業,100,貸借銘柄,,
9742-T,東証1部,アイネス,アイネス,情報・通信業,100,貸借銘柄,,
9743-T,東証1部,丹青社,丹青社,サービス業,100,貸借銘柄,,
9744-T,東証1部,メイテック,メイテック,サービス業,100,貸借銘柄,,
9746-T,東証1部,TKC,ＴＫＣ,情報・通信業,100,貸借銘柄,,
9747-T,東証1部,アサツー ディ・ケイ,アサツーＤＫ,サービス業,100,貸借銘柄,,
9749-T,東証1部,富士ソフト,富士ソフト,情報・通信業,100,貸借銘柄,,
9755-T,東証1部,応用地質,応用地質,サービス業,100,貸借銘柄,,
9757-T,東証1部,船井総研ホールディングス,船井総研ＨＤ,サービス業,100,貸借銘柄,,
9759-T,東証1部,NSD,ＮＳＤ,情報・通信業,100,貸借銘柄,,
9760-T,東証1部,進学会,進学会,サービス業,100,貸借銘柄,,
9763-T,東証1部,丸紅建材リース,丸紅リース,卸売業,1000,貸借銘柄,,
9766-T,東証1部,コナミ,コナミ,情報・通信業,100,貸借銘柄,,
9783-T,東証1部,ベネッセホールディングス,ベネッセＨＤ,サービス業,100,貸借銘柄,,
9787-T,東証1部,イオンディライト,イオンディライ,サービス業,100,貸借銘柄,,
9788-T,東証1部,ナック,ナック,サービス業,100,貸借銘柄,,
9790-T,東証1部,福井コンピュータホールディングス,福井コンピ,情報・通信業,100,貸借銘柄,,
9792-T,東証1部,ニチイ学館,ニチイ学館,サービス業,100,貸借銘柄,,
9793-T,東証1部,ダイセキ,ダイセキ,サービス業,100,貸借銘柄,,
9795-T,東証1部,ステップ,ステップ,サービス業,100,貸借銘柄,,
9810-T,東証1部,日鉄住金物産,日鉄住金物産,卸売業,1000,貸借銘柄,,
9828-T,東証1部,元気寿司,元気寿司,小売業,100,貸借銘柄,,
9830-T,東証1部,トラスコ中山,トラスコ中山,卸売業,100,貸借銘柄,,
9831-T,東証1部,ヤマダ電機,ヤマダ電機,小売業,100,貸借銘柄,,
9832-T,東証1部,オートバックスセブン,オートバックス,卸売業,100,貸借銘柄,,
9842-T,東証1部,アークランドサカモト,アークランド,小売業,100,貸借銘柄,,
9843-T,東証1部,ニトリホールディングス,ニトリＨＤ,小売業,100,貸借銘柄,,
9850-T,東証1部,グルメ杵屋,グルメ杵屋,小売業,1000,貸借銘柄,,
9854-T,東証1部,愛眼,愛眼,小売業,100,貸借銘柄,,
9856-T,東証1部,ケーユーホールディングス,ケーユーＨＤ,小売業,100,貸借銘柄,,
9861-T,東証1部,吉野家ホールディングス,吉野家ＨＤ,小売業,100,貸借銘柄,,
9869-T,東証1部,加藤産業,加藤産業,卸売業,100,貸借銘柄,,
9880-T,東証1部,イノテック,イノテック,卸売業,100,制度信用銘柄,,
9882-T,東証1部,イエローハット,イエローハット,卸売業,100,貸借銘柄,,
9887-T,東証1部,松屋フーズ,松屋フーズ,小売業,100,貸借銘柄,,
9889-T,東証1部,JBCCホールディングス,ＪＢＣＣ　ＨＤ,情報・通信業,100,貸借銘柄,,
9896-T,東証1部,JKホールディングス,ＪＫＨＤ,卸売業,100,貸借銘柄,,
9900-T,東証1部,サガミチェーン,サガミチェーン,小売業,1000,貸借銘柄,,
9902-T,東証1部,日伝,日伝,卸売業,100,貸借銘柄,,
9919-T,東証1部,関西スーパーマーケット,関西スーパ,小売業,100,貸借銘柄,,
9928-T,東証1部,ミロク情報サービス,ミロク情報,情報・通信業,100,貸借銘柄,,
9930-T,東証1部,北沢産業,北沢産業,卸売業,100,貸借銘柄,,
9932-T,東証1部,杉本商事,杉本商事,卸売業,100,制度信用銘柄,,
9934-T,東証1部,因幡電機産業,因幡電産,卸売業,100,貸借銘柄,,
9936-T,東証1部,王将フードサービス,王将フード,小売業,100,貸借銘柄,,
9945-T,東証1部,プレナス,プレナス,小売業,100,貸借銘柄,,
9946-T,東証1部,ミニストップ,ミニストップ,小売業,100,貸借銘柄,,
9948-T,東証1部,アークス,アークス,小売業,100,貸借銘柄,,
9956-T,東証1部,バロー,バロー,小売業,100,貸借銘柄,,
9957-T,東証1部,バイテック,バイテック,卸売業,100,貸借銘柄,,
9962-T,東証1部,ミスミグループ本社,ミスミＧ,卸売業,100,貸借銘柄,,
9966-T,東証1部,藤久,藤久,小売業,100,制度信用銘柄,,
9972-T,東証1部,アルテック,アルテック,卸売業,100,貸借銘柄,,
9974-T,東証1部,ベルク,ベルク,小売業,100,制度信用銘柄,,
9979-T,東証1部,大庄,大庄,小売業,100,貸借銘柄,,
9982-T,東証1部,タキヒヨー,タキヒヨー,卸売業,1000,貸借銘柄,,
9983-T,東証1部,ファーストリテイリング,ファーストリテ,小売業,100,貸借銘柄/TOPIX100,1,
9984-T,東証1部,ソフトバンク,ソフトバンク,情報・通信業,100,貸借銘柄/TOPIX100,1,1
9986-T,東証1部,蔵王産業,蔵王産業,卸売業,100,制度信用銘柄,,
9987-T,東証1部,スズケン,スズケン,卸売業,100,貸借銘柄,,
9989-T,東証1部,サンドラッグ,サンドラッグ,小売業,100,貸借銘柄,,
9990-T,東証1部,サックスバー ホールディングス,サックスバーＨＤ,小売業,100,貸借銘柄,,
9991-T,東証1部,ジェコス,ジェコス,卸売業,100,貸借銘柄,,
9993-T,東証1部,ヤマザワ,ヤマザワ,小売業,100,制度信用銘柄,,
9994-T,東証1部,やまや,やまや,小売業,100,貸借銘柄,,
9995-T,東証1部,ルネサスイーストン,イーストン,卸売業,100,制度信用銘柄,,
9997-T,東証1部,ベルーナ,ベルーナ,小売業,100,貸借銘柄,,